"Age","kmDriven","Transmission","Owner","FuelType","AskPrice","LogAskPrice","isLuxury","kmPerYear","Brand_model"
5,95000,1,1,2,430000,12.9715404876697,0,19000,198
9,149728.625,2,1,1,1551000,14.2544104421587,0,16636.5138888889,363
3,17000,2,2,3,925000,13.7375490164946,0,5666.66666666667,176
1,62000,2,1,2,1260000,14.0466222789277,0,62000,199
4,47000,1,1,2,995000,13.8104980161407,0,11750,199
14,130000,2,1,1,370000,12.8212582846204,0,9285.71428571429,218
6,48248,2,2,1,750000,13.5278284855125,0,8041.33333333333,151
2,42000,2,1,1,905000,13.7156902226821,0,21000,152
9,71800,2,2,2,470000,13.0604879736862,0,7977.77777777778,74
9,85000,2,2,3,298000,12.6048487654875,0,9444.44444444445,226
11,41000,1,1,2,385000,12.8609986132699,0,3727.27272727273,219
11,86000,2,2,1,225000,12.3238556811866,0,7818.18181818182,303
7,64000,1,2,2,390000,12.8739020181058,0,9142.85714285714,193
14,149728.625,2,1,1,380000,12.8479265317026,0,10694.9017857143,219
10,65000,1,1,3,380000,12.8479265317026,0,6500,74
7,45000,1,2,3,775000,13.5606183083355,0,6428.57142857143,74
9,45000,2,1,2,345000,12.7512996960135,0,5000,218
2,56000,1,1,2,5e+05,13.1223633774043,0,28000,198
3,50000,1,2,3,480000,13.0815413828841,0,16666.6666666667,198
5,68738,2,1,2,9e+05,13.7101500423064,0,13747.6,231
8,75000,1,2,2,2e+05,12.2060726455302,0,9375,183
11,65000,1,2,1,575000,13.2621253197795,0,5909.09090909091,170
9,56800,2,2,2,699999,13.4588341854531,0,6311.11111111111,199
11,54000,1,1,1,1100000,13.9108207377686,1,4909.09090909091,20
16,55000,1,2,3,295000,12.594730635322,0,3437.5,357
8,59521,2,1,3,245000,12.4090134895269,0,7440.125,186
13,1e+05,2,2,2,125000,11.7360690162844,0,7692.30769230769,111
5,126353,2,2,1,780000,13.5670491986658,1,25270.6,61
4,48298,1,2,3,945000,13.7589402064759,0,12074.5,108
6,27000,1,1,3,365000,12.8076526325646,0,4500,187
7,58212,1,1,1,825000,13.6231386653168,0,8316,90
7,59000,2,2,2,320000,12.6760762747759,0,8428.57142857143,226
6,149728.625,1,1,2,351000,12.768541502448,0,24954.7708333333,198
7,60000,1,1,1,2250000,14.6264407741806,1,8571.42857142857,247
2,43000,2,1,2,695000,13.4516671245469,0,21500,348
5,49000,2,2,2,450000,13.0170028617465,0,9800,198
11,57450,2,1,1,385000,12.8609986132699,0,5222.72727272727,151
11,808,1,2,2,240000,12.3883942023241,0,73.4545454545455,226
13,79,2,2,3,275000,12.5245263766487,0,6.07692307692308,226
2,8000,1,1,2,6700000,15.7176180843612,1,4000,145
2,30000,1,1,3,6e+06,15.6072700271923,1,15000,145
8,72000,2,2,2,2e+05,12.2060726455302,0,9000,337
9,79900,1,1,1,575000,13.2621253197795,0,8877.77777777778,173
1,32000,2,1,2,1171000,13.9733686425799,0,32000,199
3,42000,2,1,2,515000,13.1519221796459,0,14000,227
10,86000,2,2,2,335000,12.7218858108072,0,8600,213
8,23000,2,1,3,270000,12.5061772379805,0,2875,95
11,149728.625,2,2,1,799999,13.5923657566493,0,13611.6931818182,365
12,77000,2,1,3,390000,12.8739020181058,0,6416.66666666667,118
12,45000,1,2,1,1300000,14.0778748224318,1,3750,389
5,75000,2,1,2,595000,13.2963166845278,0,15000,93
5,70737,1,2,1,811000,13.6060233330975,0,14147.4,224
9,71455,2,1,2,365000,12.8076526325646,0,7939.44444444444,198
5,40000,1,2,1,2e+06,14.5086577385242,1,8000,253
6,71000,2,1,1,945000,13.7589402064759,0,11833.3333333333,178
14,18,1,2,2,105000,11.5617156291397,0,1.28571428571429,118
6,80000,2,1,1,980000,13.7953078506468,0,13333.3333333333,130
11,90000,2,1,3,375000,12.8346813049525,0,8181.81818181818,74
11,125000,1,2,1,9e+05,13.7101500423064,1,11363.6363636364,8
6,42000,2,2,1,375000,12.8346813049525,0,7000,71
6,77000,2,1,1,550000,13.2176735572087,0,12833.3333333333,71
5,68000,1,2,3,425000,12.9598444479066,0,13600,193
5,97000,1,2,1,3e+06,14.9141228466324,1,19400,139
2,11000,1,1,3,6700000,15.7176180843612,1,5500,27
6,77738,2,2,2,490000,13.1021606700868,0,12956.3333333333,198
5,106000,2,1,1,580000,13.2707833825226,0,21200,219
3,81236,1,1,3,970000,13.7850513504796,0,27078.6666666667,136
8,71000,2,1,2,690000,13.4444468765734,0,8875,90
9,90000,1,2,2,275000,12.5245263766487,0,10000,226
7,102000,2,2,3,540000,13.1993244185405,0,14571.4285714286,190
12,80000,1,2,1,650000,13.3847276418718,1,6666.66666666667,17
11,98000,2,1,1,385000,12.8609986132699,0,8909.09090909091,219
3,19000,1,1,3,6175000,15.6360194404783,0,6333.33333333333,125
6,93173,1,1,1,1950000,14.4833399305399,0,15528.8333333333,383
21,102300,2,2,3,125000,11.7360690162844,0,4871.42857142857,74
8,149728.625,1,1,2,560000,13.2356920627113,0,18716.078125,57
7,144000,1,1,1,2200000,14.6039679183285,1,20571.4285714286,62
11,81000,1,1,2,320000,12.6760762747759,0,7363.63636363636,72
5,71000,2,2,2,450000,13.0170028617465,0,14200,193
14,149728.625,2,2,1,699000,13.4574060212159,0,10694.9017857143,365
13,29,1,2,3,45000,10.7144177687525,0,2.23076923076923,337
9,72147,1,2,2,210000,12.2548628096996,0,8016.33333333333,226
11,125000,2,2,1,1075000,13.8878312195439,0,11363.6363636364,365
4,65846,2,1,2,870000,13.6762484906308,0,16461.5,199
6,36000,1,1,3,665000,13.407542319638,0,6000,218
7,35000,1,1,2,450000,13.0170028617465,0,5000,193
5,28000,1,1,3,4375000,15.2914170777739,1,5600,138
10,76000,2,2,2,233000,12.3587937325478,0,7600,72
16,149728.625,1,2,3,120000,11.6952470217642,1,9358.0390625,63
1,25000,1,1,3,2275000,14.6374906103672,0,25000,179
2,40000,1,1,3,775000,13.5606183083355,0,20000,218
8,141000,2,2,1,610000,13.3212142361495,0,17625,74
12,149728.625,2,2,1,240000,12.3883942023241,0,12477.3854166667,175
14,82000,2,1,1,475000,13.0710700830168,0,5857.14285714286,317
8,58000,2,1,2,435000,12.9831013100708,0,7250,100
10,67000,1,1,3,290000,12.5776362019627,0,6700,72
12,95000,2,2,2,225000,12.3238556811866,0,7916.66666666667,226
3,70000,2,1,1,1350000,14.1156151504146,0,23333.3333333333,171
12,46000,2,2,3,321000,12.6791964021122,0,3833.33333333333,104
4,52000,1,1,2,350000,12.7656884334656,0,13000,306
4,70716,2,1,3,490000,13.1021606700868,0,17679,349
6,55000,1,2,1,1400000,14.1519827945855,1,9166.66666666667,10
7,75000,2,1,2,580000,13.2707833825226,0,10714.2857142857,190
2,25000,1,2,1,3599000,15.0961665870612,0,12500,134
4,46000,2,1,3,365000,12.8076526325646,0,11500,186
8,109000,1,2,2,2800000,14.8451299751454,1,13625,145
11,63000,2,2,3,185000,12.1281111040605,0,5727.27272727273,103
6,55000,1,2,3,565000,13.2445810101286,0,9166.66666666667,218
2,35000,1,1,3,685000,13.4371741172444,0,17500,101
8,63000,2,2,2,425000,12.9598444479066,0,7875,105
10,73000,2,2,2,355000,12.7798730684576,0,7300,226
4,67850,1,1,2,675000,13.4224679698547,0,16962.5,218
12,53000,2,2,2,275000,12.5245263766487,0,4416.66666666667,103
3,22000,2,1,3,549000,13.2158537204917,0,7333.33333333333,101
8,82000,2,1,1,575000,13.2621253197795,0,10250,303
3,23883,1,2,3,2245000,14.6242160791585,0,7961,179
9,52000,1,2,2,445000,13.0058295611484,0,5777.77777777778,118
10,90000,2,2,1,330000,12.7068479334427,0,9000,37
12,32000,1,2,3,450000,13.0170028617465,0,2666.66666666667,386
20,56000,2,2,3,50000,10.8197782844103,0,2800,183
8,95000,2,2,3,510000,13.1421660047005,0,11875,219
11,149728.625,1,2,1,1390000,14.1448143051069,0,13611.6931818182,363
10,113000,1,2,1,795000,13.5860973936365,0,11300,165
12,98000,2,2,3,145000,11.8844890214027,0,8166.66666666667,334
6,70000,1,1,1,2250000,14.6264407741806,1,11666.6666666667,243
16,89127,2,2,2,115000,11.6526874073454,0,5570.4375,112
8,65000,2,2,2,335399,12.7230761468522,0,8125,219
11,136000,2,2,1,440000,12.9945300058944,0,12363.6363636364,37
9,70000,1,1,1,915000,13.7266793442577,1,7777.77777777778,17
3,37000,1,1,3,9600000,16.0772736564381,1,12333.3333333333,143
3,30000,1,1,2,9800000,16.0978929436408,0,10000,372
12,90000,1,2,1,1650000,14.3162858458768,1,7500,261
7,55200,1,1,3,590000,13.2878778158819,0,7885.71428571429,380
2,29000,1,1,2,7e+05,13.4588356140255,0,14500,350
9,79000,2,1,3,340000,12.7367008965923,0,8777.77777777778,103
4,36000,1,2,1,2390000,14.6868039239077,0,9000,366
12,78000,2,1,2,250000,12.4292161968444,0,6500,103
6,50002,2,1,3,270000,12.5061772379805,0,8333.66666666667,47
3,40022,2,1,3,640000,13.3692234553359,0,13340.6666666667,190
5,16000,1,1,3,420000,12.9480099902596,0,3200,306
10,80000,2,2,1,379000,12.8452914840646,0,8000,292
9,58000,1,2,2,5e+05,13.1223633774043,0,6444.44444444444,74
2,10000,1,1,3,990000,13.8054602221108,0,5000,323
7,115000,1,2,1,1685000,14.3372761217686,0,16428.5714285714,366
5,50000,1,1,2,490000,13.1021606700868,0,10000,111
5,24000,1,1,3,725000,13.4939269338368,0,4800,93
4,38271,1,2,3,1045000,13.859527443381,0,9567.75,136
0,1234,2,1,2,360000,12.7938593104323,0,Inf,199
10,86000,2,2,1,445000,13.0058295611484,0,8600,104
1,79650,1,1,2,710000,13.4730202490175,0,79650,219
14,69500,1,2,2,286000,12.563747089802,0,4964.28571428571,74
4,35000,2,1,1,950000,13.7642172635767,0,8750,136
5,47000,2,1,3,599999,13.3046832675302,0,9400,339
11,90000,2,2,2,560000,13.2356920627113,0,8181.81818181818,199
3,28000,2,1,1,1445000,14.1836198795287,0,9333.33333333333,171
5,36000,2,2,3,310000,12.6443275764613,0,7200,306
15,72000,2,2,3,129000,11.7675676833438,0,4800,226
11,61000,1,1,3,410000,12.9239124386805,0,5545.45454545455,380
6,66000,2,1,2,390000,12.8739020181058,0,11000,226
12,23102,1,2,1,4795000,15.3830842662997,1,1925.16666666667,141
9,67729,2,1,2,455000,13.0280526979331,0,7525.44444444444,218
5,34000,2,1,2,565000,13.2445810101286,0,6800,229
4,51421,2,1,3,785000,13.5734389967645,0,12855.25,224
6,66000,1,1,2,530000,13.1806322855283,0,11000,218
8,85000,2,2,2,310000,12.6443275764613,0,10625,71
2,21000,1,1,2,1300000,14.0778748224318,0,10500,204
0,35,1,2,2,1250000,14.0386541092785,0,Inf,199
11,26263,1,1,3,365000,12.8076526325646,0,2387.54545454545,184
5,42000,2,2,1,1400000,14.1519827945855,0,8400,165
1,15000,2,1,3,6e+05,13.3046849341983,0,15000,198
9,149728.625,2,1,1,1550000,14.2537654888954,0,16636.5138888889,363
13,110000,1,2,2,188000,12.1441972418121,0,8461.53846153846,386
6,94000,2,1,1,839999,13.6411559803426,0,15666.6666666667,214
3,90000,1,1,2,950000,13.7642172635767,0,30000,199
1,28,2,1,2,615000,13.3293775467887,0,28,226
14,120000,1,2,2,160000,11.982929094216,0,8571.42857142857,103
6,32000,1,1,3,690000,13.4444468765734,0,5333.33333333333,190
8,122000,1,2,1,850000,13.6529916284665,0,15250,178
11,77000,2,1,2,299000,12.6081988523728,0,7000,71
4,40000,2,1,3,650000,13.3847276418718,0,10000,190
4,38000,1,1,2,580000,13.2707833825226,0,9500,218
6,52000,2,1,1,1049000,13.8633478873784,0,8666.66666666667,130
7,86000,2,1,1,550000,13.2176735572087,0,12285.7142857143,196
8,96290,2,2,3,377000,12.8400004664301,0,12036.25,100
11,61000,2,2,1,450000,13.0170028617465,0,5545.45454545455,151
3,80500,1,1,1,2651000,14.7904474852712,0,26833.3333333333,134
6,80000,2,2,1,750000,13.5278284855125,0,13333.3333333333,219
9,1e+05,2,2,2,260000,12.4684369099977,0,11111.1111111111,212
9,140000,1,2,1,749000,13.5264942624994,0,15555.5555555556,165
3,18800,1,1,3,4950000,15.4148981345449,1,6266.66666666667,18
6,50000,2,2,1,580000,13.2707833825226,0,8333.33333333333,118
0,3800,1,1,2,850000,13.6529916284665,0,Inf,349
10,149728.625,2,2,1,895000,13.704578997257,0,14972.8625,365
15,112000,1,2,2,150000,11.9183905730784,0,7466.66666666667,380
9,82000,2,2,2,235000,12.3673407931263,0,9111.11111111111,226
10,1e+05,2,2,1,360000,12.7938593104323,0,10000,303
5,90000,2,1,1,1120000,13.9288392432713,0,18000,90
14,66000,1,2,3,295000,12.594730635322,0,4714.28571428571,103
5,57000,1,2,3,3900000,15.1764871110999,1,11400,148
10,69,1,2,1,1600000,14.28551418721,1,6.9,8
8,149728.625,2,2,1,430000,12.9715404876697,0,18716.078125,220
6,140000,2,1,1,1751000,14.375697611268,0,23333.3333333333,366
6,77000,1,1,1,875000,13.6819791653398,0,12833.3333333333,97
6,32000,2,2,3,395000,12.8866410438833,0,5333.33333333333,230
15,149728.625,1,2,2,145000,11.8844890214027,0,9981.90833333333,86
14,71000,2,2,1,295000,12.594730635322,0,5071.42857142857,151
11,63000,2,2,3,220000,12.3013828253345,0,5727.27272727273,103
5,28000,1,1,3,925000,13.7375490164946,0,5600,116
2,71200,2,1,2,472000,13.0647342645677,0,35600,198
8,80000,2,1,3,453000,13.0236474044652,0,10000,218
18,132884,2,2,1,230000,12.3458345879053,0,7382.44444444444,165
7,55000,1,1,1,1450000,14.1870741143968,0,7857.14285714286,178
6,80000,1,2,2,649999,13.3847261034091,0,13333.3333333333,373
10,30000,2,1,3,210000,12.2548628096996,0,3000,94
9,58000,2,1,1,337000,12.7278382093345,1,6444.44444444444,61
8,136000,1,1,1,625000,13.3455069287185,0,17000,385
18,149728.625,2,2,1,220000,12.3013828253345,0,8318.25694444445,365
8,72000,2,2,2,390000,12.8739020181058,0,9000,218
8,74000,1,2,2,445000,13.0058295611484,0,9250,190
10,66000,1,2,3,105000,11.5617156291397,0,6600,337
11,130000,2,2,3,265000,12.4874851049684,0,11818.1818181818,226
0,7000,1,1,1,1575000,14.2697658302419,0,Inf,171
12,64000,2,1,2,245000,12.4090134895269,0,5333.33333333333,112
4,87000,2,2,1,1030000,13.8450693602058,0,21750,136
7,55000,2,1,1,435000,12.9831013100708,0,7857.14285714286,157
15,120000,2,1,3,170000,12.0435537160324,0,8000,100
5,66651,1,2,1,1021000,13.8362930971468,0,13330.2,90
13,108000,2,2,3,3e+05,12.6115377536383,0,8307.69230769231,104
8,70000,2,1,2,445000,13.0058295611484,0,8750,199
10,135000,2,2,1,1095000,13.9062649212327,0,13500,365
7,52000,1,1,2,585000,13.279367126214,0,7428.57142857143,81
19,20000,1,1,2,50000,10.8197782844103,0,1052.63157894737,183
9,52500,1,1,3,559999,13.2356902769955,1,5833.33333333333,61
8,125000,2,2,2,4e+05,12.8992198260901,0,15625,82
13,33600,2,2,3,225000,12.3238556811866,0,2584.61538461538,226
7,103000,1,2,1,595000,13.2963166845278,0,14714.2857142857,172
5,65000,2,1,2,360000,12.7938593104323,0,13000,219
4,68000,2,2,2,485000,13.0919041699196,0,17000,198
8,95000,1,1,1,1795000,14.4005155799045,1,11875,243
4,62000,2,1,2,831000,13.6303850738376,0,15500,214
16,38319,2,2,3,139000,11.8422292121128,0,2394.9375,43
10,1e+05,2,2,1,490000,13.1021606700868,0,10000,218
3,40000,2,2,3,935000,13.7483018082708,0,13333.3333333333,231
17,60000,2,2,3,125000,11.7360690162844,0,3529.41176470588,222
7,75000,1,1,1,1450000,14.1870741143968,0,10714.2857142857,124
10,55000,2,2,3,465000,13.0497926845695,0,5500,108
13,78000,2,2,1,290000,12.5776362019627,0,6000,386
7,101000,2,1,1,650000,13.3847276418718,0,14428.5714285714,219
16,9350,2,2,1,4e+05,12.8992198260901,0,584.375,156
9,67000,2,2,3,349999,12.7656855763187,0,7444.44444444444,219
9,90000,2,2,1,390000,12.8739020181058,0,10000,380
7,81000,2,2,1,725000,13.4939269338368,0,11571.4285714286,343
13,72000,2,2,2,265000,12.4874851049684,0,5538.46153846154,226
12,28000,2,2,2,299000,12.6081988523728,0,2333.33333333333,226
3,64000,2,2,1,1231000,14.0233374051666,0,21333.3333333333,167
9,93000,2,1,1,675000,13.4224679698547,0,10333.3333333333,165
5,41000,1,2,3,525000,13.1711535415738,0,8200,339
5,56000,2,1,2,555000,13.2267233927286,0,11200,71
5,28000,2,1,3,850000,13.6529916284665,0,5600,386
14,93500,2,2,3,209999,12.2548580477835,0,6678.57142857143,74
17,95000,2,1,3,60000,11.0020998412042,0,5588.23529411765,112
9,140000,1,2,1,1275000,14.0584567365747,1,15555.5555555556,4
6,80000,2,2,1,630000,13.3534750983677,0,13333.3333333333,85
3,64000,2,1,3,925000,13.7375490164946,0,21333.3333333333,231
8,84000,2,2,2,450000,13.0170028617465,0,10500,303
5,30000,1,2,1,4990000,15.4229464677277,1,6000,254
6,94425,1,1,1,1300000,14.0778748224318,0,15737.5,318
14,72000,2,2,3,225000,12.3238556811866,0,5142.85714285714,358
14,56700,1,2,3,135000,11.8130300574206,0,4050,39
7,29600,1,2,1,2049000,14.532862427221,1,4228.57142857143,6
7,95000,1,1,1,1700000,14.3461388090264,1,13571.4285714286,6
10,89000,1,2,2,550000,13.2176735572087,0,8900,358
9,1e+05,1,2,2,250000,12.4292161968444,0,11111.1111111111,226
12,47259,2,2,2,325000,12.6915804613119,0,3938.25,210
13,78000,2,2,3,215000,12.2783933071098,0,6000,74
5,60000,2,1,1,745000,13.5211394973617,0,12000,116
8,111000,1,2,2,2e+05,12.2060726455302,0,13875,212
9,43000,2,2,3,349000,12.7628272011846,0,4777.77777777778,100
2,17000,2,1,3,830000,13.6291809797728,0,8500,116
9,48000,2,1,3,365000,12.8076526325646,0,5333.33333333333,100
0,6000,1,1,1,5500000,15.5202586502027,0,Inf,355
8,62000,2,1,2,619000,13.3358605516667,0,7750,199
3,32000,1,1,3,590000,13.2878778158819,0,10666.6666666667,71
3,71000,1,1,1,1750000,14.3751263458997,0,23666.6666666667,327
14,93000,2,2,3,169000,12.0376539939052,0,6642.85714285714,43
5,34000,2,1,2,489000,13.100117768457,0,6800,111
3,32000,1,1,3,1025000,13.8402031705546,0,10666.6666666667,373
8,90000,2,1,3,350000,12.7656884334656,0,11250,72
6,65000,1,1,2,450000,13.0170028617465,0,10833.3333333333,198
8,77718,2,1,2,360000,12.7938593104323,0,9714.75,198
0,11000,1,1,2,1800000,14.4032972228664,0,Inf,370
1,31500,2,1,1,1690000,14.3402390868993,0,31500,167
9,115000,1,2,1,2490000,14.7277932684409,1,12777.7777777778,251
14,51000,1,1,2,192000,12.1652506510099,0,3642.85714285714,74
12,67000,1,2,1,1100000,13.9108207377686,1,5583.33333333333,8
7,120000,1,2,2,280000,12.5425448821514,0,17142.8571428571,198
13,59800,2,1,2,165999,12.0197370432242,0,4600,103
9,39500,2,2,3,349000,12.7628272011846,0,4388.88888888889,319
11,87000,2,2,1,575000,13.2621253197795,0,7909.09090909091,165
3,59000,2,2,2,515000,13.1519221796459,0,19666.6666666667,227
16,90000,2,2,3,145000,11.8844890214027,0,5625,76
3,47000,2,2,3,575000,13.2621253197795,0,15666.6666666667,190
4,62000,2,1,2,975000,13.79019274998,0,15500,199
7,89410,2,1,1,790000,13.5797882244432,0,12772.8571428571,118
14,1e+05,1,2,2,180000,12.1007121298723,0,7142.85714285714,76
3,52689,1,1,3,710000,13.4730202490175,0,17563,71
10,68000,1,2,1,1025000,13.8402031705546,0,6800,128
15,76000,2,2,2,175000,12.0725412529057,0,5066.66666666667,186
5,92000,1,2,1,640000,13.3692234553359,0,18400,374
6,54000,2,1,1,670000,13.4150329913671,0,9000,190
9,66000,2,2,1,490000,13.1021606700868,0,7333.33333333333,386
5,45000,1,1,3,725000,13.4939269338368,0,9000,104
12,86310,2,1,1,950000,13.7642172635767,1,7192.5,8
11,58836,2,2,3,235000,12.3673407931263,0,5348.72727272727,94
7,1e+05,1,2,3,895000,13.704578997257,0,14285.7142857143,358
3,69846,1,1,1,1090000,13.9016882542053,0,23282,176
9,149728.625,1,2,3,170000,12.0435537160324,0,16636.5138888889,186
6,95000,2,1,1,899000,13.7090383134538,0,15833.3333333333,90
3,28000,1,1,1,6850000,15.7397592102384,1,9333.33333333333,255
12,56000,1,2,2,365000,12.8076526325646,0,4666.66666666667,358
5,26000,2,1,3,330000,12.7068479334427,0,5200,186
12,115000,2,2,1,415000,12.9360337992128,0,9583.33333333333,358
3,31000,2,1,3,745000,13.5211394973617,0,10333.3333333333,204
6,77400,2,1,1,495000,13.1123130415508,0,12900,349
8,35300,1,2,1,1875000,14.4441192173866,1,4412.5,252
4,52000,1,1,1,950000,13.7642172635767,0,13000,159
6,49000,1,1,1,2490000,14.7277932684409,1,8166.66666666667,62
7,72000,2,2,3,540000,13.1993244185405,0,10285.7142857143,218
8,149728.625,1,1,2,205000,12.2307652581205,0,18716.078125,226
12,90000,2,2,2,125000,11.7360690162844,0,7500,185
19,149728.625,2,2,3,75000,11.2252433925184,0,7880.45394736842,185
13,105000,2,2,1,421000,12.9503881126645,0,8076.92307692308,365
6,54553,2,2,3,325000,12.6915804613119,0,9092.16666666667,193
3,77000,2,1,1,1151000,13.956141687704,0,25666.6666666667,136
2,55000,1,1,1,1290000,14.0701527763379,0,27500,339
1,15000,1,1,1,3800000,15.1505116246966,1,15000,235
7,99000,2,2,1,1875000,14.4441192173866,0,14142.8571428571,366
13,90000,1,2,2,150000,11.9183905730784,0,6923.07692307692,74
1,120000,1,1,2,950000,13.7642172635767,0,120000,199
8,114000,2,1,3,499000,13.1203613747337,0,14250,196
8,120000,2,2,1,245000,12.4090134895269,0,15000,41
7,51000,2,2,2,490000,13.1021606700868,0,7285.71428571429,219
9,123000,2,2,1,725000,13.4939269338368,0,13666.6666666667,180
14,94000,1,2,3,475000,13.0710700830168,0,6714.28571428571,79
8,69000,2,2,2,575000,13.2621253197795,0,8625,74
10,96500,2,2,1,270000,12.5061772379805,0,9650,303
4,29000,1,2,1,4e+06,15.2018049190842,1,7250,243
8,11000,1,1,2,6e+06,15.6072700271923,1,1375,149
9,68530,2,2,1,325000,12.6915804613119,1,7614.44444444444,61
2,26793,2,1,3,821000,13.6182783884346,0,13396.5,136
7,52639,1,1,3,474000,13.0689626006772,0,7519.85714285714,81
11,66000,2,2,2,285000,12.5602444592508,0,6000,71
1,7500,2,1,1,1675000,14.3313237232413,0,7500,327
4,20000,1,1,3,1.5e+07,16.5235607590665,1,5000,301
12,50000,1,1,1,1250000,14.0386541092785,1,4166.66666666667,20
20,110000,2,2,3,1e+05,11.5129254649702,0,5500,226
11,107316,2,1,1,435000,12.9831013100708,0,9756,319
18,114831,1,2,3,225000,12.3238556811866,0,6379.5,357
8,80000,2,2,1,450000,13.0170028617465,0,10000,178
8,63500,2,1,2,735000,13.507625778195,0,7937.5,90
13,55000,2,2,3,255000,12.4490188241406,0,4230.76923076923,212
6,98000,2,1,1,525000,13.1711535415738,0,16333.3333333333,339
6,93000,1,1,1,1999000,14.5081576134825,1,15500,62
7,149728.625,1,1,1,2e+06,14.5086577385242,1,21389.8035714286,27
3,27999,2,1,3,660000,13.3999951140026,0,9333,323
4,19000,1,1,3,485000,13.0919041699196,0,4750,216
3,25000,1,1,3,650000,13.3847276418718,0,8333.33333333333,349
3,43123,1,1,3,1445000,14.1836198795287,0,14374.3333333333,135
9,65000,1,2,2,624999,13.3455053287173,0,7222.22222222222,358
7,55000,1,2,2,219000,12.2968270087986,0,7857.14285714286,306
16,10000,1,2,2,230000,12.3458345879053,0,625,358
